Specimen ID,Data Source,Order,Family,Genus,Species,Voucher specimen,Specimen barcode,Collection date,Country of origin,Material sampled,No. of genes recovered,No. of bp recovered,Fasta file url
4866,PAFTOL,Celastrales,Celastraceae,Lophopetalum,Lophopetalum arnhemicum,"Price, W. s.n.  (BRI)",,,,Herbarium,344,193077,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR5034197.Lophopetalum_arnhemicum.a353.fasta
4867,PAFTOL,Celastrales,Celastraceae,Lydenburgia,Lydenburgia abbottii,"Archer, R.H. 2125 (PRE)",,,,Silica dried,349,208419,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7619279.Lydenburgia_abbottii.a353.fasta
4868,PAFTOL,Celastrales,Celastraceae,Lydenburgia,Lydenburgia cassinoides,"Archer, R.H.; Archer, C. 2570 (PRE)",,,,Silica dried,346,211548,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7619280.Lydenburgia_cassinoides.a353.fasta
4869,PAFTOL,Celastrales,Celastraceae,Macgregoria,Macgregoria racemigera,"Foster, P.I. 18881 (BRI)",,,,Silica dried,300,70458,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7619281.Macgregoria_racemigera.a353.fasta
4871,PAFTOL,Celastrales,Celastraceae,Maurocenia,Maurocenia frangula,"Archer, R.H. 2169 (PRE)",,,,Silica dried,348,199266,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7619283.Maurocenia_frangula.a353.fasta
4872,PAFTOL,Celastrales,Celastraceae,Maytenus,Maytenus boaria,"Simmons, M.P.; Smick, G. 1908 (CS)",,,,Silica dried,343,188313,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR5034198.Maytenus_boaria.a353.fasta
4873,PAFTOL,Celastrales,Celastraceae,Maytenus,Maytenus abbottii,"Abbott, A.T.D 8902 (PRE)",,,,Silica dried,348,188157,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7619284.Maytenus_abbottii.a353.fasta
4875,PAFTOL,Celastrales,Celastraceae,Maytenus,Maytenus ficiformis,"Abbott, A.T.D 8901 (PRE)",,,,Silica dried,347,193134,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7619285.Maytenus_ficiformis.a353.fasta
4876,PAFTOL,Celastrales,Celastraceae,Maytenus,Maytenus undata,"Archer, R.H. 3028 (PRE)",,,,Silica dried,347,190137,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7619286.Maytenus_undata.a353.fasta
4877,PAFTOL,Celastrales,Celastraceae,Menepetalum,Menepetalum salicifolium,"McPherson, G. 18644 (MO)",,,,Silica dried,327,130635,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7619287.Menepetalum_salicifolium.a353.fasta
4878,PAFTOL,Celastrales,Celastraceae,Microtropis,Microtropis fokienensis,"Xianyun, Mu 37 (BJFC)",,,,Herbarium,337,155574,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR5034199.Microtropis_fokienensis.a353.fasta
4879,PAFTOL,Celastrales,Celastraceae,Monimopetalum,Monimopetalum chinense,"Xianyun, Mu 38 (BJFC)",,,,Silica dried,349,204870,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7619288.Monimopetalum_chinense.a353.fasta
4880,PAFTOL,Celastrales,Celastraceae,Maytenus,Maytenus evonymoides,"Lombardi, J.A. 6874 (HRCB)",,,,Silica dried,338,158991,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7619289.Maytenus_evonymoides.a353.fasta
4881,PAFTOL,Celastrales,Celastraceae,Mortonia,Mortonia greggii,"Clevinger, C.C. 190 (TEX)",,,,Herbarium,343,180147,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR5034200.Mortonia_greggii.a353.fasta
4882,PAFTOL,Celastrales,Celastraceae,Mystroxylon,Mystroxylon aethiopicum,"Archer, R.H. 2120 (PRE)",,,,Silica dried,348,199554,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR5034201.Mystroxylon_aethiopicum.a353.fasta
4883,PAFTOL,Celastrales,Celastraceae,Orthosphenia,Orthosphenia mexicana,"Martinez, M. 1040 (MO)",,,,Silica dried,344,204684,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7619290.Orthosphenia_mexicana.a353.fasta
4884,PAFTOL,Celastrales,Celastraceae,Paxistima,Paxistima canbyi,"Simmons, M.P. 1775 (BH)",,,,Silica dried,348,210786,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7619291.Paxistima_canbyi.a353.fasta
4885,PAFTOL,Celastrales,Celastraceae,Peripterygia,Peripterygia marginata,"Simmons, M.P. 1793 (BH)",,,,Silica dried,347,210627,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7619292.Peripterygia_marginata.a353.fasta
4886,PAFTOL,Celastrales,Celastraceae,Peritassa,Peritassa laevigata,"Lombardi, J. A. 6532 (HRCB)",,,,Silica dried,346,182358,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7619293.Peritassa_laevigata.a353.fasta
4887,PAFTOL,Celastrales,Celastraceae,Plagiopteron,Plagiopteron suaveolens,"Chase, M.W. 1335 (K)",,,,Silica dried,347,207906,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR5034202.Plagiopteron_suaveolens.a353.fasta
4889,PAFTOL,Celastrales,Celastraceae,Plenckia,Plenckia populnea,"Lombardi, J.A. 7632 (HRCB)",,,,Herbarium,339,168180,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR5034203.Plenckia_populnea.a353.fasta
4890,PAFTOL,Celastrales,Celastraceae,Pleurostylia,Pleurostylia opposita,"Simmons, M.P. 1869 (BH)",,,,Silica dried,345,201849,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR5034204.Pleurostylia_opposita.a353.fasta
4891,PAFTOL,Celastrales,Celastraceae,Polycardia,Polycardia libera,"Archer, R.H. 2899 (PRE)",,,,Silica dried,339,148860,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR5034205.Polycardia_libera.a353.fasta
4893,PAFTOL,Celastrales,Celastraceae,Prionostemma,Prionostemma aspera,"Pires, C. 1399 (NY)",,,,Silica dried,346,196215,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7619295.Prionostemma_aspera.a353.fasta
4894,PAFTOL,Celastrales,Celastraceae,Pristimera,Pristimera malifolia,"Archer, R.H. 3793 (PRE)",,,,Silica dried,348,220311,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR5034206.Pristimera_malifolia.a353.fasta
4895,PAFTOL,Celastrales,Celastraceae,Psammomoya,Psammomoya choretroides,"Chase, M.W. 2160 (K)",,,,Silica dried,347,203268,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7619296.Psammomoya_choretroides.a353.fasta
4896,PAFTOL,Celastrales,Celastraceae,Pseudocatha,Pseudocatha mandenensis,"Archer, R.H. 2997 (PRE)",,,,Silica dried,348,198489,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7619297.Pseudocatha_mandenensis.a353.fasta
4897,PAFTOL,Celastrales,Celastraceae,Pseudosalacia,Pseudosalacia streyi,"Archer, R.H. 2123 (PRE)",,,,Silica dried,344,172452,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR5034207.Pseudosalacia_streyi.a353.fasta
4898,PAFTOL,Celastrales,Celastraceae,Ptelidium,Ptelidium ovatum,"Lehavana, A.; Ledada 119 (MO)",,,,Herbarium,348,198423,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7619298.Ptelidium_ovatum.a353.fasta
4900,PAFTOL,Celastrales,Celastraceae,Putterlickia,Putterlickia verrucosa,"Archer, R.H. 2172 (PRE)",,,,Silica dried,349,210591,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7619299.Putterlickia_verrucosa.a353.fasta
4902,PAFTOL,Celastrales,Celastraceae,Reissantia,Reissantia parviflora,"Mboya, E. 271 (MO)",,,,Silica dried,345,193200,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7619300.Reissantia_parviflora.a353.fasta
4903,PAFTOL,Celastrales,Celastraceae,Robsonodendron,Robsonodendron eucleiforme,"Archer, R.H. 2124 (PRE)",,,,Silica dried,343,199308,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7619301.Robsonodendron_eucleiforme.a353.fasta
4904,PAFTOL,Celastrales,Celastraceae,Rzedowskia,Rzedowskia tolantonguensis,"Ventura, E.; Lopez, E. 9025 (F)",,,,Herbarium,331,148953,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7619302.Rzedowskia_tolantonguensis.a353.fasta
4905,PAFTOL,Celastrales,Celastraceae,Salacia,Salacia nitida,"Munzinger, J.; Karamoko 14 (BH)",,,,Silica dried,340,155304,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7619303.Salacia_nitida.a353.fasta
4906,PAFTOL,Celastrales,Celastraceae,Salacia,Salacia erythrocarpa,"Ford, A. 5000 (BRI)",,,,Herbarium,345,184737,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR5034208.Salacia_erythrocarpa.a353.fasta
4907,PAFTOL,Celastrales,Celastraceae,Salacia,Salacia madagascariensis,"Archer, R.H. 2919 (PRE)",,,,Silica dried,338,151974,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7619304.Salacia_madagascariensis.a353.fasta
4908,PAFTOL,Celastrales,Celastraceae,Salacia,Salacia arborea,"Chase, M.W. 2096 (K)",,,,Silica dried,347,200721,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7619305.Salacia_arborea.a353.fasta
4909,PAFTOL,Celastrales,Celastraceae,Salacia,Salacia krigsneri,"Lombardi, J.A. 6687 (HRCB)",,,,Silica dried,349,189594,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7619306.Salacia_krigsneri.a353.fasta
4910,PAFTOL,Celastrales,Celastraceae,Salacia,Salacia alwynii,"Lombardi, J.A. 6333 (HRCB)",,,,Silica dried,342,167898,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7619307.Salacia_alwynii.a353.fasta
4911,PAFTOL,Celastrales,Celastraceae,Salacia,Salacia insignis,"Vasquez, R. 17884 (MO)",,,,Herbarium,341,165765,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7619308.Salacia_insignis.a353.fasta
4912,PAFTOL,Celastrales,Celastraceae,Salacia,Salacia cordata,"Osorio, P. 212 (MO)",,,,Herbarium,341,158469,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7619309.Salacia_cordata.a353.fasta
4913,PAFTOL,Celastrales,Celastraceae,Salacighia,Salacighia letestuana,"Fay, M.; Harris 8430 (K)",,,,Silica dried,348,197025,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7619310.Salacighia_letestuana.a353.fasta
4914,PAFTOL,Celastrales,Celastraceae,Salaciopsis,Salaciopsis glomerata,"Simmons, M.P. 1895 (BH)",,,,Silica dried,339,148806,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR5034209.Salaciopsis_glomerata.a353.fasta
4915,PAFTOL,Celastrales,Celastraceae,Salvadoropsis,Salvadoropsis sp.,"Archer, R.H. 3004 (PRE)",,,,Silica dried,346,204660,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7619311.Salvadoropsis_sp.a353.fasta
4916,PAFTOL,Celastrales,Celastraceae,Sarawakodendron,Sarawakodendron filamentosum,Sibat ak Luang S.24506 (L),,,,Silica dried,347,197763,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR5034210.Sarawakodendron_filamentosum.a353.fasta
4917,PAFTOL,Celastrales,Celastraceae,Schaefferia,Schaefferia shrevei,"Simmons, M.P.; Forbes, H. 1910 (CS)",,,,Silica dried,345,186804,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7619312.Schaefferia_shrevei.a353.fasta
4918,PAFTOL,Celastrales,Celastraceae,Semialarium,Semialarium mexicanum,"Morales, J.F. 1577 (MO)",,,,Silica dried,341,187941,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7619313.Semialarium_mexicanum.a353.fasta
4919,PAFTOL,Celastrales,Celastraceae,Semialarium,Semialarium paniculatum,"Lombardi, J.A. 8534 (HRCB)",,,,Silica dried,337,154359,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7619314.Semialarium_paniculatum.a353.fasta
4920,PAFTOL,Celastrales,Celastraceae,Simicratea,Simicratea welwitschii,"Jongkind, C.C.H.; Abbiw D.K. 2127 (MO)",,,,Silica dried,344,204516,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7619315.Simicratea_welwitschii.a353.fasta
4921,PAFTOL,Celastrales,Celastraceae,Siphonodon,Siphonodon membranaceus,"Ford, A. 4456 (BRI)",,,,Herbarium,347,199293,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR5034211.Siphonodon_membranaceus.a353.fasta
4923,PAFTOL,Celastrales,Celastraceae,Tetrasiphon,Tetrasiphon jamaicensis,"Kapos, V. 1568 (MO)",,,,Herbarium,334,138048,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7619316.Tetrasiphon_jamaicensis.a353.fasta
4924,PAFTOL,Celastrales,Celastraceae,Thyrsosalacia,Thyrsosalacia nematobrachion,"Invido, O.S.; de Makokoa, N. 1294 (MO)",,,,Silica dried,344,183801,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7619317.Thyrsosalacia_nematobrachion.a353.fasta
4925,PAFTOL,Celastrales,Celastraceae,Tontelea,Tontelea cylindrocarpa,"Feuillet, C. 10191 (F)",,,,Silica dried,336,144852,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7619318.Tontelea_cylindrocarpa.a353.fasta
4926,PAFTOL,Celastrales,Celastraceae,Tontelea,Tontelea micrantha,"Lombardi, J.A. 6442 (HRCB)",,,,Silica dried,343,133335,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7619319.Tontelea_micrantha.a353.fasta
4929,PAFTOL,Celastrales,Celastraceae,Torralbasia,Torralbasia cuneifolia,"Garcia, R. 6092 (F)",,,,Silica dried,322,107133,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7619320.Torralbasia_cuneifolia.a353.fasta
4930,PAFTOL,Celastrales,Celastraceae,Maytenus,Maytenus vitis-idaea,"Beck, S.G. 9746 (MO)",,,,Herbarium,345,209478,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7619321.Maytenus_vitis-idaea.a353.fasta
4932,PAFTOL,Celastrales,Celastraceae,Tripterygium,Tripterygium regelii,"Chase, M.W. 1003 (K)",,,,Silica dried,347,221298,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7619322.Tripterygium_regelii.a353.fasta
4933,PAFTOL,Celastrales,Celastraceae,Tristemonanthus,Tristemonanthus mildbraedianus,"Breteler, F.J. 10896 (MO)",,,,Herbarium,334,152862,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7619323.Tristemonanthus_mildbraedianus.a353.fasta
4934,PAFTOL,Celastrales,Celastraceae,Trochantha,Trochantha preussii,"Harris, D. 4969 (E)",,,,Silica dried,349,222651,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7619324.Trochantha_preussii.a353.fasta
4935,PAFTOL,Celastrales,Celastraceae,Wilczekra,Wilczekra congolensis,"McPherson, G. 16179 (MO)",,,,Herbarium,342,175701,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7619325.Wilczekra_congolensis.a353.fasta
4936,PAFTOL,Celastrales,Celastraceae,Wimmeria,Wimmeria pubescens,"Stevens, W.D.; Montiel, O.M. 35129 (MO)",,,,Herbarium,345,214509,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR5034917.Wimmeria_pubescens.a353.fasta
4937,PAFTOL,Celastrales,Celastraceae,Xenodrys,Xenodrys micranthum,"Archer, R.H. 2965 (PRE)",,,,Silica dried,348,210816,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7619326.Xenodrys_micranthum.a353.fasta
4938,PAFTOL,Celastrales,Celastraceae,Xylonymus,Xylonymus versteeghii,"Schram, F.A.W. BZ9317 (L)",,,,Silica dried,329,110619,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7619327.Xylonymus_versteeghii.a353.fasta
4939,PAFTOL,Celastrales,Celastraceae,Zinowiewia,Zinowiewia matudae,"Simmons, M.P.; Smick, G. 1906 (CS)",,,,Silica dried,344,207957,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR5034212.Zinowiewia_matudae.a353.fasta
4962,PAFTOL,Alismatales,Araceae,Leucocasia,Leucocasia gigantea,Scherberich s.n.  (LYJB),50512,,,Silica dried,297,85140,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7619328.Leucocasia_gigantea.a353.fasta
4963,PAFTOL,Alismatales,Araceae,Orontium,Orontium aquaticum,Scherberich s.n.  (LYJB),175255,,,Silica dried,253,54093,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7619329.Orontium_aquaticum.a353.fasta
4964,PAFTOL,Alismatales,Araceae,Apoballis,Apoballis mutata,"Scerberich, D. 687 (LYJB)",80591,,,Live plant,304,87432,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7619330.Apoballis_mutata.a353.fasta
4965,PAFTOL,Alismatales,Araceae,Ooia,Ooia manduensis,"Boyce, A.R. 37 (LYJB)",160082,,,Silica dried,326,125502,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7619331.Ooia_manduensis.a353.fasta
4966,PAFTOL,Alismatales,Araceae,Pothoidium,Pothoidium lobbianum,"Che-Wei, L. s.n.  (LYJB)",100613,,,Silica dried,300,79851,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7619332.Pothoidium_lobbianum.a353.fasta
4967,PAFTOL,Alismatales,Araceae,Philonotion,Philonotion americanum,HMBQ 7 (LYJB),160078,,,Silica dried,262,66474,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7619333.Philonotion_americanum.a353.fasta
4968,PAFTOL,Arecales,Arecaceae,Adonidia,Adonidia merrillii,"Gardiner, L. 281 (K)",,,,Herbarium,338,181674,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR5034213.Adonidia_merrillii.a353.fasta
4969,PAFTOL,Arecales,Arecaceae,Aiphanes,Aiphanes eggersii,"Balslev, H.;  Kristensen 62012 (K)",,,,Silica dried,337,163671,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7619334.Aiphanes_eggersii.a353.fasta
4970,PAFTOL,Arecales,Arecaceae,Asterogyne,Asterogyne martiana,"Cano, A. 361 (G)",,,,Silica dried,343,187305,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR5034214.Asterogyne_martiana.a353.fasta
4971,PAFTOL,Arecales,Arecaceae,Attalea,Attalea butyracea,"Cano, A. 435 (G)",,,,Silica dried,345,187776,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR5034215.Attalea_butyracea.a353.fasta
4972,PAFTOL,Arecales,Arecaceae,Bactris,Bactris panamensis,"Cano, A. 399 (G)",,,,Silica dried,338,170421,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR5034216.Bactris_panamensis.a353.fasta
4973,PAFTOL,Arecales,Arecaceae,Balaka,Balaka longirostris,"Pintaud, J.C. 463 (SUVA)",,,,Silica dried,342,179142,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7619335.Balaka_longirostris.a353.fasta
4974,PAFTOL,Arecales,Arecaceae,Borassodendron,Borassodendron borneense,"Dransfield, J. 5953 (K)",,,,Silica dried,340,155289,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7619336.Borassodendron_borneense.a353.fasta
4975,PAFTOL,Arecales,Arecaceae,Borassus,Borassus flabellifer,"Wilkin, Suddee Thapyai 1160 (K)",,,,Silica dried,334,157299,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7619337.Borassus_flabellifer.a353.fasta
4976,PAFTOL,Arecales,Arecaceae,Brassiophoenix,Brassiophoenix schumannii,"Baker, W.J. 570 (K)",,,,Silica dried,336,159681,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7619338.Brassiophoenix_schumannii.a353.fasta
4977,PAFTOL,Arecales,Arecaceae,Calamus,Calamus calospathus,"Baker, W.J. s.n.; 1990-2783 (K)",,,,Silica dried,341,171189,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR5034217.Calamus_calospathus.a353.fasta
4978,PAFTOL,Arecales,Arecaceae,Calyptrogyne,Calyptrogyne tutensis,"Cano, A. 451 (G)",,,,Silica dried,338,174468,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7619339.Calyptrogyne_tutensis.a353.fasta
4979,PAFTOL,Arecales,Arecaceae,Carpoxylon,Carpoxylon macrospermum,"Gardiner, L. 288 (K)",,,,Silica dried,333,152589,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7619340.Carpoxylon_macrospermum.a353.fasta
4980,PAFTOL,Arecales,Arecaceae,Caryota,Caryota rumphiana,"Baker, W.J. 646 (K)",,,,Silica dried,317,128157,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR5034218.Caryota_rumphiana.a353.fasta
4981,PAFTOL,Arecales,Arecaceae,Euterpe,Euterpe edulis,"Chase, M.W. 22038 (K)",,,,Silica dried,331,147084,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7619341.Euterpe_edulis.a353.fasta
4982,PAFTOL,Arecales,Arecaceae,Guihaia,Guihaia argyrata,"Baker, W.J. s.n.; 1984-4478 (K)",,,,Silica dried,325,131898,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7619342.Guihaia_argyrata.a353.fasta
4983,PAFTOL,Arecales,Arecaceae,Lanonia,Lanonia gracilis,"Baker, W.J. 1353 (K)",,,,Silica dried,339,183006,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7619343.Lanonia_gracilis.a353.fasta
4984,PAFTOL,Arecales,Arecaceae,Lepidocaryum,Lepidocaryum tenue,"Dransfield, J. 7012 (K)",,,,Silica dried,345,167361,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR5034219.Lepidocaryum_tenue.a353.fasta
4985,PAFTOL,Arecales,Arecaceae,Manicaria,Manicaria saccifera,"Baker, W.J. 1181 (K)",,,,Silica dried,343,192855,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR5034220.Manicaria_saccifera.a353.fasta
4986,PAFTOL,Arecales,Arecaceae,Medemia,Medemia argun,"Baker, W.J. 986 (FTG)",,,,Silica dried,331,154998,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7619344.Medemia_argun.a353.fasta
4987,PAFTOL,Arecales,Arecaceae,Nenga,Nenga gajah,"Dransfield, J. 6352 (K)",,,,Silica dried,293,92367,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7619345.Nenga_gajah.a353.fasta
4988,PAFTOL,Arecales,Arecaceae,Neonicholsonia,Neonicholsonia watsonii,"Baker, W.J. 1152 (FTG)",,,,Silica dried,334,149055,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7619346.Neonicholsonia_watsonii.a353.fasta
4989,PAFTOL,Arecales,Arecaceae,Normanbya,Normanbya normanbyi,"Gardiner, L. 282 (K)",,,,Silica dried,319,131550,http://sftp.kew.org/pub/paftol/current_release/fasta/by_recovery/INSDC.ERR7619347.Normanbya_normanbyi.a353.fasta
